player_name,pitch_type,result,release_speed,description,count,outs_when_up
"Kershaw, Clayton",SL,S,92.2,foul_tip,0-2,2
"Kershaw, Clayton",FF,S,95,called_strike,0-1,2
"Kershaw, Clayton",FF,S,93.8,called_strike,0-0,2
"Kershaw, Clayton",FF,X,93,hit_into_play,0-0,1
"Kershaw, Clayton",SL,S,91.9,swinging_strike_blocked,1-2,0
"Kershaw, Clayton",CU,S,71.8,called_strike,1-1,0
"Kershaw, Clayton",FF,S,92.8,called_strike,1-0,0
"Kershaw, Clayton",FF,B,92.6,ball,0-0,0
"Kershaw, Clayton",FF,X,93.4,hit_into_play,1-1,0
"Kershaw, Clayton",SL,B,86.1,ball,0-1,0
"Kershaw, Clayton",FF,S,93.2,foul,0-0,0
"Kershaw, Clayton",FF,X,95.9,hit_into_play,0-0,2
"Kershaw, Clayton",FF,B,93.7,ball,3-0,2
"Kershaw, Clayton",FF,B,94.8,ball,2-0,2
"Kershaw, Clayton",SL,B,88.4,blocked_ball,1-0,2
"Kershaw, Clayton",FF,B,93.7,ball,0-0,2
"Kershaw, Clayton",FF,B,94.4,ball,3-1,2
"Kershaw, Clayton",SL,B,89,ball,2-1,2
"Kershaw, Clayton",SL,S,88.2,called_strike,2-0,2
"Kershaw, Clayton",SL,B,87.6,ball,1-0,2
"Kershaw, Clayton",SL,B,87,ball,0-0,2
"Kershaw, Clayton",SL,X,88.6,hit_into_play,0-2,1
"Kershaw, Clayton",CU,S,74.5,swinging_strike,0-1,1
"Kershaw, Clayton",FF,S,94.6,foul,0-0,1
"Kershaw, Clayton",SL,S,87.6,swinging_strike,1-2,0
"Kershaw, Clayton",SL,B,91,ball,0-2,0
"Kershaw, Clayton",CU,S,73.7,swinging_strike,0-1,0
"Kershaw, Clayton",SL,S,88.5,swinging_strike,0-0,0
"Kershaw, Clayton",SL,S,90.6,swinging_strike,0-0,2
"Kershaw, Clayton",FF,S,96,called_strike,0-2,1
"Kershaw, Clayton",SL,S,91.3,foul,0-1,1
"Kershaw, Clayton",SL,S,90.1,swinging_strike,0-0,1
"Kershaw, Clayton",CU,S,74.7,swinging_strike,0-2,0
"Kershaw, Clayton",SL,S,90.5,foul,0-1,0
"Kershaw, Clayton",FF,S,94,called_strike,0-0,0
"Kershaw, Clayton",FF,X,92.8,hit_into_play,0-0,0
"Kershaw, Clayton",FF,S,94.2,foul_tip,0-2,2
"Kershaw, Clayton",FF,S,94,foul,0-1,2
"Kershaw, Clayton",SL,S,89.6,foul,0-0,2
"Kershaw, Clayton",FF,S,94.6,swinging_strike,1-2,1
"Kershaw, Clayton",CU,B,74.6,ball,0-2,1
"Kershaw, Clayton",FF,S,94.9,swinging_strike,0-1,1
"Kershaw, Clayton",FF,S,94.9,swinging_strike,0-0,0
"Kershaw, Clayton",FF,X,94.2,hit_into_play,2-1,0
"Kershaw, Clayton",FF,S,94.1,foul,2-0,0
"Kershaw, Clayton",SL,B,89,ball,1-0,0
"Kershaw, Clayton",FF,B,94.2,ball,0-0,0
"Kershaw, Clayton",FF,X,94.7,hit_into_play,1-1,2
"Kershaw, Clayton",SL,S,88.2,foul,1-0,2
"Kershaw, Clayton",SL,B,90.5,ball,0-0,2
"Kershaw, Clayton",SL,X,90.2,hit_into_play,2-1,1
"Kershaw, Clayton",CU,B,73.5,ball,1-1,1
"Kershaw, Clayton",CU,B,73.6,ball,0-1,1
"Kershaw, Clayton",FF,S,93.9,called_strike,0-0,1
"Kershaw, Clayton",FF,X,93.3,hit_into_play,0-0,0
"Kershaw, Clayton",CU,X,75.2,hit_into_play,2-2,2
"Kershaw, Clayton",FF,B,95.6,ball,1-2,2
"Kershaw, Clayton",SL,S,91.3,foul,1-1,2
"Kershaw, Clayton",SL,S,90.7,foul,1-0,2
"Kershaw, Clayton",FF,B,95,ball,0-0,2
"Kershaw, Clayton",SL,X,90.9,hit_into_play,3-2,2
"Kershaw, Clayton",CU,B,76.4,blocked_ball,2-2,2
"Kershaw, Clayton",FF,B,97.2,ball,1-2,2
"Kershaw, Clayton",FF,S,96.6,called_strike,1-1,2
"Kershaw, Clayton",CU,B,75.1,blocked_ball,0-1,2
"Kershaw, Clayton",FF,S,95.8,called_strike,0-0,2
"Kershaw, Clayton",FF,S,96.7,called_strike,0-2,1
"Kershaw, Clayton",SL,S,91.2,swinging_strike,0-1,1
"Kershaw, Clayton",SL,S,89.3,swinging_strike,0-0,1
"Kershaw, Clayton",SL,X,89.4,hit_into_play,0-2,0
"Kershaw, Clayton",SL,S,89.6,foul_bunt,0-1,0
"Kershaw, Clayton",FF,S,95.2,foul_bunt,0-0,0
"Kershaw, Clayton",FF,X,94.5,hit_into_play,0-1,0
"Kershaw, Clayton",FF,S,92.8,foul_bunt,0-0,0
"Kershaw, Clayton",SL,X,90.4,hit_into_play,1-1,0
"Kershaw, Clayton",FF,S,93.3,called_strike,1-0,0
"Kershaw, Clayton",FF,B,93.9,ball,0-0,0
"Kershaw, Clayton",FF,X,95.4,hit_into_play,2-2,2
"Kershaw, Clayton",SL,B,91.3,ball,1-2,2
"Kershaw, Clayton",CU,S,74.2,called_strike,1-1,2
"Kershaw, Clayton",SL,S,90,called_strike,1-0,2
"Kershaw, Clayton",FF,B,94.6,ball,0-0,2
"Kershaw, Clayton",SL,S,90.1,foul_tip,1-2,1
"Kershaw, Clayton",FF,B,94.4,ball,0-2,1
"Kershaw, Clayton",FF,S,94.6,foul,0-1,1
"Kershaw, Clayton",FF,S,93.9,called_strike,0-0,1
"Kershaw, Clayton",FF,X,93.9,hit_into_play,0-1,0
"Kershaw, Clayton",FF,S,93,called_strike,0-0,0
"Kershaw, Clayton",FF,S,96.3,swinging_strike,0-2,2
"Kershaw, Clayton",CU,S,75.3,foul_tip,0-1,2
"Kershaw, Clayton",SL,S,90.3,swinging_strike,0-0,2
"Kershaw, Clayton",SL,X,90.4,hit_into_play,3-2,1
"Kershaw, Clayton",SL,B,91,blocked_ball,2-2,1
"Kershaw, Clayton",FF,B,95.7,ball,1-2,1
"Kershaw, Clayton",SL,B,91.9,ball,0-2,1
"Kershaw, Clayton",SL,S,89.9,swinging_strike,0-1,1
"Kershaw, Clayton",FF,S,95.9,called_strike,0-0,1
"Kershaw, Clayton",CU,X,74.2,hit_into_play,0-1,1
"Kershaw, Clayton",FF,S,95,foul_tip,0-0,1
"Kershaw, Clayton",SL,X,89.9,hit_into_play,2-2,0
"Kershaw, Clayton",SL,B,91,ball,1-2,0
"Kershaw, Clayton",CU,S,74.3,foul,1-2,0
"Kershaw, Clayton",FF,S,94.8,foul,1-2,0
"Kershaw, Clayton",FF,S,94.9,foul,1-2,0
"Kershaw, Clayton",SL,S,90.3,foul,1-2,0
"Kershaw, Clayton",SL,B,92.1,ball,0-2,0
"Kershaw, Clayton",FF,S,94.6,foul,0-1,0
"Kershaw, Clayton",FF,S,93.8,swinging_strike,0-0,0
"Kershaw, Clayton",FF,X,94.3,hit_into_play,1-1,2
"Kershaw, Clayton",FF,S,94.6,swinging_strike,1-0,2
"Kershaw, Clayton",FF,B,94.5,ball,0-0,2
"Kershaw, Clayton",FF,S,94.6,swinging_strike,1-2,1
"Kershaw, Clayton",SL,B,90.7,ball,0-2,1
"Kershaw, Clayton",CU,S,75.3,foul,0-1,1
"Kershaw, Clayton",FF,S,94.3,called_strike,0-0,1
"Kershaw, Clayton",CU,X,73.8,hit_into_play,0-1,0
"Kershaw, Clayton",FF,S,95.3,called_strike,0-0,0
"Kershaw, Clayton",SL,X,89.2,hit_into_play,0-1,0
"Kershaw, Clayton",FF,S,93.4,foul,0-0,0
"Kershaw, Clayton",CU,X,73.7,hit_into_play,0-1,2
"Kershaw, Clayton",FF,S,94.4,called_strike,0-0,2
"Kershaw, Clayton",FF,X,94,hit_into_play,2-0,1
"Kershaw, Clayton",SL,B,90.2,ball,1-0,1
"Kershaw, Clayton",FF,B,94.2,ball,0-0,1
"Kershaw, Clayton",FF,X,92.8,hit_into_play,3-1,0
"Kershaw, Clayton",FF,S,93.1,called_strike,3-0,0
"Kershaw, Clayton",FF,B,93.1,ball,2-0,0
"Kershaw, Clayton",SL,B,88.6,ball,1-0,0
"Kershaw, Clayton",SL,B,88.1,ball,0-0,0
"Kershaw, Clayton",FF,X,94.8,hit_into_play,1-1,2
"Kershaw, Clayton",FF,S,94.6,called_strike,1-0,2
"Kershaw, Clayton",FF,B,93.8,ball,0-0,2
"Kershaw, Clayton",SL,S,91.6,swinging_strike_blocked,1-2,1
"Kershaw, Clayton",FF,B,94.6,ball,0-2,1
"Kershaw, Clayton",CU,S,74.2,swinging_strike,0-1,1
"Kershaw, Clayton",FF,S,95.2,swinging_strike,0-0,1
"Kershaw, Clayton",FF,X,94.9,hit_into_play,0-0,0
"Kershaw, Clayton",CU,X,74.4,hit_into_play,1-2,0
"Kershaw, Clayton",FF,S,94.7,foul,1-2,0
"Kershaw, Clayton",SL,S,90.2,foul,1-1,0
"Kershaw, Clayton",CU,B,73.5,ball,0-1,0
"Kershaw, Clayton",FF,S,93,called_strike,0-0,0
"Kershaw, Clayton",SL,X,89.7,hit_into_play,2-2,2
"Kershaw, Clayton",SL,B,91.3,ball,1-2,2
"Kershaw, Clayton",FF,S,96.2,foul,1-1,2
"Kershaw, Clayton",FF,B,95.6,ball,0-1,2
"Kershaw, Clayton",FF,S,94.7,swinging_strike,0-0,2
"Kershaw, Clayton",FF,X,96.1,hit_into_play,3-2,1
"Kershaw, Clayton",SL,S,91.7,foul,3-2,1
"Kershaw, Clayton",FF,B,95.4,ball,2-2,1
"Kershaw, Clayton",FF,S,95.7,foul,2-2,1
"Kershaw, Clayton",CU,S,76.4,foul,2-2,1
"Kershaw, Clayton",SL,B,90.8,ball,1-2,1
"Kershaw, Clayton",FF,S,94.6,foul,1-2,1
"Kershaw, Clayton",FF,B,94.9,ball,0-2,1
"Kershaw, Clayton",FF,S,95.5,swinging_strike,0-1,1
"Kershaw, Clayton",SL,S,89.6,called_strike,0-0,1
"Kershaw, Clayton",SL,X,89.7,hit_into_play,3-2,0
"Kershaw, Clayton",FF,S,95.3,foul,3-2,0
"Kershaw, Clayton",SL,S,89.9,foul,3-2,0
"Kershaw, Clayton",SL,B,90.3,ball,2-2,0
"Kershaw, Clayton",FF,B,94.7,ball,1-2,0
"Kershaw, Clayton",CU,S,73.5,swinging_strike,1-1,0
"Kershaw, Clayton",SL,B,89.4,ball,0-1,0
"Kershaw, Clayton",CU,S,73.6,called_strike,0-0,0
"Kershaw, Clayton",CU,X,74.1,hit_into_play,0-1,2
"Kershaw, Clayton",FF,S,95,called_strike,0-0,2
"Kershaw, Clayton",SL,X,90.1,hit_into_play,0-1,0
"Kershaw, Clayton",FF,S,94.7,called_strike,0-0,0
"Kershaw, Clayton",FF,B,94.2,ball,3-1,0
"Kershaw, Clayton",FF,S,93.9,called_strike,3-0,0
"Kershaw, Clayton",FF,B,94.3,ball,2-0,0
"Kershaw, Clayton",FF,B,94.3,ball,1-0,0
"Kershaw, Clayton",FF,B,91.6,ball,0-0,0
"Kershaw, Clayton",SL,S,91,swinging_strike,3-2,2
"Kershaw, Clayton",FF,B,95.4,ball,2-2,2
"Kershaw, Clayton",CU,S,75.1,foul,2-2,2
"Kershaw, Clayton",SL,S,90.9,foul,2-2,2
"Kershaw, Clayton",SL,B,90,ball,1-2,2
"Kershaw, Clayton",FF,B,95.4,ball,0-2,2
"Kershaw, Clayton",CU,S,74.4,swinging_strike,0-1,2
"Kershaw, Clayton",SL,S,90.2,called_strike,0-0,2
"Kershaw, Clayton",FF,S,95.1,swinging_strike,1-2,1
"Kershaw, Clayton",CU,B,74.3,ball,0-2,1
"Kershaw, Clayton",FF,S,94,called_strike,0-1,1
"Kershaw, Clayton",FF,S,94.3,swinging_strike,0-0,1
"Kershaw, Clayton",SL,S,92.1,swinging_strike_blocked,0-2,0
"Kershaw, Clayton",FF,S,94,foul,0-2,0
"Kershaw, Clayton",FF,S,95,foul,0-2,0
"Kershaw, Clayton",CU,S,73.8,called_strike,0-1,0
"Kershaw, Clayton",FF,S,93.2,swinging_strike,0-0,0
"Kershaw, Clayton",FF,X,95.3,hit_into_play,2-2,2
"Kershaw, Clayton",SL,S,90.3,foul,2-2,2
"Kershaw, Clayton",CU,B,74.1,ball,1-2,2
"Kershaw, Clayton",FF,S,95.3,foul,1-2,2
"Kershaw, Clayton",FF,S,95.4,called_strike,1-1,2
"Kershaw, Clayton",SL,S,89.7,foul,1-0,2
"Kershaw, Clayton",SL,B,91.1,blocked_ball,0-0,2
"Kershaw, Clayton",CU,X,75.1,hit_into_play,1-2,1
"Kershaw, Clayton",SL,B,92.3,ball,0-2,1
"Kershaw, Clayton",SL,S,90.9,foul,0-1,1
"Kershaw, Clayton",FF,S,96.6,foul,0-0,1
"Kershaw, Clayton",FF,X,95.8,hit_into_play,1-0,1
"Kershaw, Clayton",FF,B,95.5,ball,0-0,1
"Kershaw, Clayton",FF,B,95.7,ball,3-2,1
"Kershaw, Clayton",SL,S,92.6,foul,3-2,1
"Kershaw, Clayton",SL,B,91.3,ball,2-2,1
"Kershaw, Clayton",FF,B,95.5,ball,1-2,1
"Kershaw, Clayton",SL,S,91.1,foul,1-2,1
"Kershaw, Clayton",FF,B,92.9,ball,0-2,1
"Kershaw, Clayton",CU,S,73.8,called_strike,0-1,1
"Kershaw, Clayton",FF,S,94.2,called_strike,0-0,1
"Kershaw, Clayton",FF,X,94.5,hit_into_play,0-0,0
"Kershaw, Clayton",SL,S,92.2,swinging_strike,0-2,2
"Kershaw, Clayton",FF,S,96.4,foul,0-1,2
"Kershaw, Clayton",FF,S,96.5,foul,0-0,2
"Kershaw, Clayton",FF,B,96.7,ball,3-2,2
"Kershaw, Clayton",SL,B,90.8,ball,2-2,2
"Kershaw, Clayton",CU,B,75.7,ball,1-2,2
"Kershaw, Clayton",FF,B,97,blocked_ball,0-2,2
"Kershaw, Clayton",SL,S,92.1,swinging_strike,0-1,2
"Kershaw, Clayton",FF,S,96.7,called_strike,0-0,2
"Kershaw, Clayton",SL,X,90.7,hit_into_play,0-0,2
"Kershaw, Clayton",FF,X,95.9,hit_into_play,1-1,1
"Kershaw, Clayton",CU,B,75.7,blocked_ball,0-1,1
"Kershaw, Clayton",FF,S,95.2,called_strike,0-0,1
"Kershaw, Clayton",SL,X,90.5,hit_into_play,2-2,1
"Kershaw, Clayton",SL,S,91,swinging_strike,2-1,1
"Kershaw, Clayton",SL,B,89.5,ball,1-1,1
"Kershaw, Clayton",CU,B,74.8,ball,0-1,1
"Kershaw, Clayton",FF,S,94.8,foul,0-0,1
"Kershaw, Clayton",SL,X,88,hit_into_play,1-0,1
"Kershaw, Clayton",FF,B,94.1,ball,0-0,1
"Kershaw, Clayton",SL,X,89.8,hit_into_play,1-2,0
"Kershaw, Clayton",SL,S,90.4,swinging_strike,1-1,0
"Kershaw, Clayton",SL,B,90.6,ball,0-1,0
"Kershaw, Clayton",FF,S,93.1,called_strike,0-0,0
"Kershaw, Clayton",SL,S,90,swinging_strike,0-2,2
"Kershaw, Clayton",SL,S,90.9,swinging_strike_blocked,0-1,2
"Kershaw, Clayton",FF,S,94.8,called_strike,0-0,2
"Kershaw, Clayton",FF,B,95.4,ball,3-1,2
"Kershaw, Clayton",FF,S,94.6,called_strike,3-0,2
"Kershaw, Clayton",SL,B,88.5,ball,2-0,2
"Kershaw, Clayton",FF,B,95.3,ball,1-0,2
"Kershaw, Clayton",FF,B,94.3,ball,0-0,2
"Kershaw, Clayton",CU,S,74.4,swinging_strike_blocked,1-2,1
"Kershaw, Clayton",FF,B,95,ball,0-2,1
"Kershaw, Clayton",FF,S,95.4,foul,0-2,1
"Kershaw, Clayton",CU,S,75.2,foul,0-1,1
"Kershaw, Clayton",FF,S,94,called_strike,0-0,1
"Kershaw, Clayton",FF,X,92.6,hit_into_play,0-0,0
"Kershaw, Clayton",FF,X,95.4,hit_into_play,0-0,1
"Kershaw, Clayton",FF,X,96.2,hit_into_play,3-2,0
"Kershaw, Clayton",CU,B,74.6,ball,2-2,0
"Kershaw, Clayton",FF,S,96,foul,2-1,0
"Kershaw, Clayton",FF,B,94.7,ball,1-1,0
"Kershaw, Clayton",SL,S,89,called_strike,1-0,0
"Kershaw, Clayton",FF,B,94,ball,0-0,0
"Kershaw, Clayton",FF,X,94.5,hit_into_play,1-0,0
"Kershaw, Clayton",FF,B,93.8,ball,0-0,0
"Kershaw, Clayton",SL,X,88.8,hit_into_play,2-2,2
"Kershaw, Clayton",CU,S,74.4,foul,2-2,2
"Kershaw, Clayton",FF,B,96.2,ball,1-2,2
"Kershaw, Clayton",CU,S,75.9,called_strike,1-1,2
"Kershaw, Clayton",CU,B,73.7,ball,0-1,2
"Kershaw, Clayton",FF,S,94.8,called_strike,0-0,2
"Kershaw, Clayton",SL,S,90.5,called_strike,1-2,1
"Kershaw, Clayton",FF,S,95.1,foul,1-2,1
"Kershaw, Clayton",FF,S,95.7,foul,1-1,1
"Kershaw, Clayton",SL,S,88.4,called_strike,1-0,1
"Kershaw, Clayton",FF,B,95.9,ball,0-0,1
"Kershaw, Clayton",SL,X,88.3,hit_into_play,3-2,0
"Kershaw, Clayton",SL,S,90.3,foul,3-2,0
"Kershaw, Clayton",CU,B,76.1,ball,2-2,0
"Kershaw, Clayton",CU,B,76.6,ball,1-2,0
"Kershaw, Clayton",SL,S,90.5,swinging_strike,1-1,0
"Kershaw, Clayton",FF,S,94.1,foul,1-0,0
"Kershaw, Clayton",SL,B,88.9,ball,0-0,0
"Kershaw, Clayton",SL,S,89.5,called_strike,2-2,2
"Kershaw, Clayton",SL,S,89.7,foul_tip,2-1,2
"Kershaw, Clayton",CU,B,75.6,blocked_ball,1-1,2
"Kershaw, Clayton",SL,S,89.9,called_strike,1-0,2
"Kershaw, Clayton",FF,B,95.7,ball,0-0,2
"Kershaw, Clayton",SL,X,91.3,hit_into_play,1-2,2
"Kershaw, Clayton",CU,S,75,foul,1-1,2
"Kershaw, Clayton",SL,S,91.3,foul,1-0,2
"Kershaw, Clayton",FF,B,96.2,ball,0-0,2
"Kershaw, Clayton",CU,S,76.8,swinging_strike_blocked,1-2,1
"Kershaw, Clayton",SL,S,91.7,swinging_strike,1-1,1
"Kershaw, Clayton",FF,S,94.7,called_strike,1-0,1
"Kershaw, Clayton",FF,B,94.3,ball,0-0,1
"Kershaw, Clayton",FF,X,93.9,hit_into_play,1-0,0
"Kershaw, Clayton",FF,B,94.2,ball,0-0,0
"Kershaw, Clayton",FF,X,95.6,hit_into_play,2-0,2
"Kershaw, Clayton",SL,B,90.3,ball,1-0,2
"Kershaw, Clayton",FF,B,95.3,ball,0-0,2
"Kershaw, Clayton",FF,S,95.4,called_strike,1-2,1
"Kershaw, Clayton",CU,S,75.2,called_strike,1-1,1
"Kershaw, Clayton",CU,B,75.4,ball,0-1,1
"Kershaw, Clayton",FF,S,93.7,called_strike,0-0,1
"Kershaw, Clayton",FF,X,93.9,hit_into_play,0-0,0
"Kershaw, Clayton",SL,S,88.7,swinging_strike,3-2,2
"Kershaw, Clayton",SL,B,90.6,ball,2-2,2
"Kershaw, Clayton",SL,S,91.1,swinging_strike,2-1,2
"Kershaw, Clayton",CU,B,74.1,ball,1-1,2
"Kershaw, Clayton",SL,S,90.1,foul,1-0,2
"Kershaw, Clayton",FF,B,95.8,ball,0-0,2
"Kershaw, Clayton",FF,X,95.8,hit_into_play,2-1,1
"Kershaw, Clayton",SL,B,89.9,ball,1-1,1
"Kershaw, Clayton",CU,B,74.7,ball,0-1,1
"Kershaw, Clayton",FF,S,96.1,called_strike,0-0,1
"Kershaw, Clayton",FF,X,96.2,hit_into_play,0-0,0
"Kershaw, Clayton",FF,X,96.9,hit_into_play,3-2,0
"Kershaw, Clayton",FF,B,97.6,ball,2-2,0
"Kershaw, Clayton",FF,S,96.7,foul,2-2,0
"Kershaw, Clayton",SL,B,93,ball,1-2,0
"Kershaw, Clayton",FF,B,96.9,ball,0-2,0
"Kershaw, Clayton",SL,S,91.9,swinging_strike,0-1,0
"Kershaw, Clayton",FF,S,95.7,swinging_strike,0-0,0
"Kershaw, Clayton",SL,S,89.2,swinging_strike_blocked,2-2,2
"Kershaw, Clayton",SL,B,91.1,blocked_ball,1-2,2
"Kershaw, Clayton",FF,B,95.2,ball,0-2,2
"Kershaw, Clayton",SL,S,88.3,foul,0-1,2
"Kershaw, Clayton",SL,S,89.9,foul,0-0,2
"Kershaw, Clayton",FF,X,95.9,hit_into_play,2-2,2
"Kershaw, Clayton",SL,B,88,blocked_ball,1-2,2
"Kershaw, Clayton",SL,S,91.3,foul,1-2,2
"Kershaw, Clayton",FF,B,95.7,ball,0-2,2
"Kershaw, Clayton",SL,S,89,called_strike,0-1,2
"Kershaw, Clayton",FF,S,95.5,foul,0-0,2
"Kershaw, Clayton",CU,X,74.8,hit_into_play,2-2,2
"Kershaw, Clayton",SL,B,88.8,ball,1-2,2
"Kershaw, Clayton",CU,S,75,swinging_strike,1-1,2
"Kershaw, Clayton",FF,B,95.1,ball,0-1,2
"Kershaw, Clayton",FF,S,94.7,foul,0-0,2
"Kershaw, Clayton",FF,S,95.4,swinging_strike,2-2,1
"Kershaw, Clayton",SL,B,89.9,ball,1-2,1
"Kershaw, Clayton",CU,S,74.3,swinging_strike,1-1,1
"Kershaw, Clayton",FF,B,93.9,ball,0-1,1
"Kershaw, Clayton",FF,S,94.1,swinging_strike,0-0,1
"Kershaw, Clayton",CU,X,74.5,hit_into_play,1-2,0
"Kershaw, Clayton",SL,B,88.9,ball,0-2,0
"Kershaw, Clayton",FF,S,94.6,foul,0-1,0
"Kershaw, Clayton",FF,S,94.4,called_strike,0-0,0
"Kershaw, Clayton",FF,S,95.2,called_strike,3-2,2
"Kershaw, Clayton",SL,S,88.7,foul,3-2,2
"Kershaw, Clayton",FF,S,94.9,foul,3-1,2
"Kershaw, Clayton",SL,B,89.4,ball,2-1,2
"Kershaw, Clayton",FF,B,94.4,ball,1-1,2
"Kershaw, Clayton",CU,B,75.1,blocked_ball,0-1,2
"Kershaw, Clayton",FF,S,94.5,called_strike,0-0,2
"Kershaw, Clayton",FF,X,96.1,hit_into_play,0-2,2
"Kershaw, Clayton",SL,S,90.9,swinging_strike,0-1,2
"Kershaw, Clayton",SL,S,89.1,swinging_strike,0-0,2
"Kershaw, Clayton",FF,X,94.3,hit_into_play,1-2,1
"Kershaw, Clayton",SL,B,90.9,ball,0-2,1
"Kershaw, Clayton",FF,S,94,swinging_strike,0-1,1
"Kershaw, Clayton",FF,S,93.2,foul,0-0,1
"Kershaw, Clayton",CU,S,76,swinging_strike_blocked,1-2,0
"Kershaw, Clayton",FF,S,93.1,swinging_strike,1-1,0
"Kershaw, Clayton",CU,B,74.4,ball,0-1,0
"Kershaw, Clayton",FF,S,92.5,foul_tip,0-0,0
"Kershaw, Clayton",SL,S,90,swinging_strike_blocked,2-2,2
"Kershaw, Clayton",FF,B,95,ball,1-2,2
"Kershaw, Clayton",SL,S,89.7,swinging_strike_blocked,1-1,2
"Kershaw, Clayton",FF,B,95.6,ball,0-1,2
"Kershaw, Clayton",SL,S,91,swinging_strike,0-0,2
"Kershaw, Clayton",CU,X,74.1,hit_into_play,1-2,2
"Kershaw, Clayton",FF,S,94.7,called_strike,1-1,2
"Kershaw, Clayton",SL,S,89.1,swinging_strike,1-0,2
"Kershaw, Clayton",SL,B,88.3,ball,0-0,2
"Kershaw, Clayton",SL,S,89.2,swinging_strike,3-2,1
"Kershaw, Clayton",FF,S,93.7,called_strike,3-1,1
"Kershaw, Clayton",FF,B,94.7,ball,2-1,1
"Kershaw, Clayton",CU,B,74.7,ball,1-1,1
"Kershaw, Clayton",SL,S,88.3,called_strike,1-0,1
"Kershaw, Clayton",FF,B,94.2,ball,0-0,1
"Kershaw, Clayton",FF,S,93.8,swinging_strike,1-2,0
"Kershaw, Clayton",FF,S,93.8,foul,1-1,0
"Kershaw, Clayton",CU,B,72.9,ball,0-1,0
"Kershaw, Clayton",SL,S,87.6,called_strike,0-0,0
"Kershaw, Clayton",FF,S,94.2,swinging_strike,0-1,2
"Kershaw, Clayton",FF,S,94.6,foul_bunt,0-0,2
"Kershaw, Clayton",SL,X,89.7,hit_into_play,1-2,2
"Kershaw, Clayton",FF,B,94.6,ball,0-2,2
"Kershaw, Clayton",CU,S,75,swinging_strike,0-1,2
"Kershaw, Clayton",SL,S,89.9,called_strike,0-0,2
"Kershaw, Clayton",FF,X,92.5,hit_into_play,0-0,1
"Kershaw, Clayton",SL,S,90.3,swinging_strike,0-2,0
"Kershaw, Clayton",FF,S,95.2,swinging_strike,0-1,0
"Kershaw, Clayton",FF,S,94.4,called_strike,0-0,0
"Kershaw, Clayton",FF,B,94.8,ball,3-2,0
"Kershaw, Clayton",FF,B,93.9,ball,2-2,0
"Kershaw, Clayton",SL,B,90,ball,1-2,0
"Kershaw, Clayton",FF,S,95,foul,1-2,0
"Kershaw, Clayton",SL,S,89.8,foul,1-1,0
"Kershaw, Clayton",CU,B,71.8,ball,0-1,0
"Kershaw, Clayton",FF,S,92.5,foul_tip,0-0,0
"Kershaw, Clayton",FF,S,94.8,swinging_strike,0-2,2
"Kershaw, Clayton",FF,S,94.4,swinging_strike,0-1,2
"Kershaw, Clayton",FF,S,94,foul_tip,0-0,2
"Kershaw, Clayton",CU,X,73.8,hit_into_play,0-2,1
"Kershaw, Clayton",SL,S,89.2,foul,0-2,1
"Kershaw, Clayton",FF,S,94.8,called_strike,0-1,1
"Kershaw, Clayton",CU,S,73.2,foul,0-0,1
"Kershaw, Clayton",SL,S,87.7,called_strike,0-2,0
"Kershaw, Clayton",CU,S,73.9,swinging_strike,0-1,0
"Kershaw, Clayton",SL,S,86.6,swinging_strike,0-0,0
"Kershaw, Clayton",CU,X,73.9,hit_into_play,0-1,2
"Kershaw, Clayton",SL,S,88.4,foul,0-0,2
"Kershaw, Clayton",CU,X,74.8,hit_into_play,2-2,1
"Kershaw, Clayton",SL,S,88,swinging_strike,2-1,1
"Kershaw, Clayton",SL,B,90,ball,1-1,1
"Kershaw, Clayton",FF,B,95.1,ball,0-1,1
"Kershaw, Clayton",FF,S,93.7,called_strike,0-0,1
"Kershaw, Clayton",SL,S,89.5,swinging_strike_blocked,0-2,0
"Kershaw, Clayton",FF,S,93.6,foul,0-1,0
"Kershaw, Clayton",FF,S,93.7,called_strike,0-0,0
"Kershaw, Clayton",FF,S,94,called_strike,1-2,2
"Kershaw, Clayton",CU,B,73.3,ball,0-2,2
"Kershaw, Clayton",SL,S,87.4,swinging_strike,0-1,2
"Kershaw, Clayton",FF,S,93.4,foul,0-0,2
"Kershaw, Clayton",FF,X,92.6,hit_into_play,0-0,1
"Kershaw, Clayton",CU,S,73.6,called_strike,1-2,0
"Kershaw, Clayton",FF,S,92.8,foul,1-1,0
"Kershaw, Clayton",FF,S,92.7,foul_bunt,1-0,0
"Kershaw, Clayton",FF,B,92.5,ball,0-0,0
"Kershaw, Clayton",SL,X,89.8,hit_into_play,2-2,2
"Kershaw, Clayton",CU,B,74.8,ball,1-2,2
"Kershaw, Clayton",FF,S,95.2,swinging_strike,1-1,2
"Kershaw, Clayton",CU,B,74.4,ball,0-1,2
"Kershaw, Clayton",FF,S,93.9,called_strike,0-0,2
"Kershaw, Clayton",SL,S,87.3,swinging_strike,3-2,1
"Kershaw, Clayton",SL,B,90,ball,2-2,1
"Kershaw, Clayton",FF,B,94.2,ball,1-2,1
"Kershaw, Clayton",CU,S,74.3,swinging_strike,1-1,0
"Kershaw, Clayton",CU,B,74.4,blocked_ball,0-1,0
"Kershaw, Clayton",SL,S,88.9,swinging_strike,0-0,0
"Kershaw, Clayton",FF,X,92.4,hit_into_play,0-0,0
"Kershaw, Clayton",FF,X,94.2,hit_into_play,1-1,2
